x,y,z
-0.033018,0.097257,0.179561
-0.034215,0.098074,0.179996
-0.034121,0.097935,0.179579
-0.033813,0.094947,0.17973
0.030488,-0.390962,0.248259
0.030509,-0.395856,0.249679
0.030378,-0.394934,0.248758
1.241557,0.902365,1.452564
1.241381,0.87259,1.477128
1.24227,0.874033,1.453159
1.239242,0.891088,1.450348
1.240123,0.88211,1.451154
0.838615,0.36101,0.262322
0.837032,0.364665,0.26233
0.836511,0.364266,0.253617
-0.239224,-2.242764,0.159151
-0.248127,-2.240685,0.155374
-0.249516,-2.24764,0.157675
0.369476,0.483439,0.211737
0.369754,0.479451,0.21169
0.356299,0.483317,0.209867
0.355372,0.486475,0.210013
5.942198,0.25179,2.289033
5.9432,0.224334,2.289316
5.5644,0.263543,2.291002
5.563568,0.237555,2.290643
1.1184,1.275393,-0.161021
1.113303,1.275393,-0.175667
1.1054,1.277585,-0.173194
-0.018932,1.235213,0.27965
-0.018967,1.234394,0.275755
-0.02087,1.237212,0.279056
1.214627,-0.405267,0.196848
1.116326,-0.405167,0.20206
1.120209,-0.406532,0.213644
1.150104,-0.406075,0.224526
0.104845,1.178629,0.280495
0.099757,1.179109,0.279736
0.100358,1.179109,0.278722
0.036173,-0.325972,0.290937
0.034962,-0.326266,0.290188
0.033918,-0.327534,0.289541
0.034361,-0.331165,0.291425
-0.508053,-0.08906,0.250409
-0.50803,-0.105118,0.250438
-0.508237,-0.093665,0.250444
-0.50848,-0.102904,0.250498
0.525546,1.275698,1.369087
0.529926,1.274483,1.341665
0.475563,1.275562,1.355229
0.503379,1.274483,1.353828
-0.278332,-0.41232,0.522952
-0.281558,-0.41232,0.519956
-0.279609,-0.412676,0.517411
-0.288955,-0.413029,0.513821
-0.28627,-0.413739,0.517411
-0.318509,-0.412696,0.519882
-0.30991,-0.41301,0.518494
-0.327389,-0.412845,0.516107
-0.329618,-0.413064,0.525461
-0.345178,-0.413846,0.521222
-0.342397,-0.413807,0.518315
1.008953,0.620374,-0.234799
1.035813,0.627679,-0.234785
0.982348,0.606675,-0.234318
0.983844,0.589123,-0.235124
0.984691,0.601951,-0.235528
0.024486,0.15396,0.146682
0.023355,0.151553,0.145834
0.023483,0.149075,0.147488
-1.786214,0.774844,2.238258
-1.786748,0.74969,2.238959
-1.832157,0.770698,2.237758
-1.833069,0.758264,2.238833
-1.825659,0.742404,2.230453
0.225847,-0.371436,0.28082
0.224945,-0.372576,0.268825
0.227058,-0.374142,0.273713
0.224336,-0.374285,0.275938
0.223709,-0.371585,0.280635
0.220152,-0.371961,0.268666
0.222704,-0.375275,0.27583
0.223213,-0.376256,0.266389
0.223319,-0.373561,0.268769
-0.173107,-0.4038,0.242802
-0.171461,-0.404537,0.242167
-0.174403,-0.404225,0.244544
-0.174646,-0.404225,0.242752
1.272045,0.022583,2.242494
1.272138,0.001736,2.24256
1.272104,0.01216,2.242546
1.177466,0.03233,2.24235
0.798412,-0.401807,0.175026
0.798811,-0.402257,0.16697
0.756138,-0.401318,0.179602
-0.087119,-0.262766,-0.016914
-0.089583,-0.2559,-0.015923
-0.088397,-0.256158,-0.023585
-0.226998,-2.10666,-0.109551
-0.219851,-2.103712,-0.113697
-0.219259,-2.110344,-0.104187
-0.223659,-2.108625,-0.112272
-0.234337,-2.102729,-0.103461
-0.232012,-2.11452,-0.107853
-0.236611,-2.112755,-0.115847
-0.20406,-0.401093,0.405486
-0.200248,-0.40145,0.406255
-0.208385,-0.401165,0.408369
-0.056875,1.273607,1.109711
-0.056417,1.273193,1.076737
-0.056524,1.272748,1.084533
-0.067262,1.272763,1.067601
0.02545,-0.126091,0.168812
0.025342,-0.128001,0.168309
0.024923,-0.12626,0.16897
-0.263092,-0.40766,0.351502
-0.273274,-0.407335,0.354699
-0.2699,-0.407843,0.356199
0.111721,-0.35055,0.382291
0.111136,-0.352218,0.379048
0.110609,-0.351387,0.381238
0.109494,-0.352218,0.380183
-0.031297,1.165835,0.256961
-0.03206,1.165835,0.256301
-0.032938,1.166738,0.258551
-0.032441,1.165835,0.255961
-0.493187,0.966942,0.487215
-0.493134,0.959262,0.485823
-0.493252,0.947224,0.47456
-0.493288,0.919283,0.470378
-0.493464,0.948246,0.487297
-0.493928,0.934628,0.481095
-0.493414,0.924478,0.480852
-0.485707,1.039381,-0.083826
-0.485866,1.008325,-0.08402
-0.487188,1.033079,-0.063388
-0.486967,1.001216,-0.063313
-0.487206,1.008193,-0.070597
0.720663,0.387224,0.224625
0.718815,0.386276,0.207757
0.718827,0.382201,0.217238
0.717128,0.389404,0.207893
0.717156,0.385328,0.217351
0.005714,-0.163564,0.155257
0.00521,-0.16378,0.155763
0.004706,-0.163993,0.15627
3.545901,0.728925,2.102429
3.546774,0.696757,2.149305
3.541233,0.731962,2.146448
3.544037,0.714366,2.147895
-0.073549,-2.245827,0.321185
-0.08649,-2.255455,0.319546
-0.089435,-2.253458,0.316764
0.410263,0.352133,0.214461
0.408734,0.353911,0.214646
0.407995,0.344032,0.214713
0.398773,-0.775428,1.038138
0.391029,-0.799607,1.064057
0.343468,-0.736137,0.996468
0.33588,-0.760253,1.021594
0.34947,0.325499,0.414771
0.348158,0.327232,0.414218
0.346839,0.328958,0.413661
0.345513,0.330678,0.413102
0.708997,0.782732,2.245638
0.70909,0.761636,2.245765
0.684863,0.77999,2.245994
-0.505046,-0.059459,0.267204
-0.505211,-0.066201,0.267247
-0.505763,-0.061785,0.267336
-0.505492,-0.063994,0.267293
2.428594,0.414575,-0.212313
2.4268,0.425333,-0.21194
2.42496,0.436083,-0.211557
2.42404,0.447003,-0.211355
0.062016,-0.118317,0.117686
0.060791,-0.115658,0.118648
0.059997,-0.116619,0.119279
-0.503596,0.270985,0.375079
-0.504242,0.281057,0.362152
-0.504223,0.237366,0.375402
-0.504528,0.2862,0.375418
-0.504393,0.287048,0.362195
-0.504575,0.260005,0.375493
-0.504456,0.249645,0.362298
-0.262668,1.272826,0.813366
-0.274054,1.272958,0.800582
-0.260157,1.272065,0.80645
-0.286805,1.272816,0.833303
-0.279075,1.272657,0.813466
-0.282688,1.272826,0.804093
-0.276396,1.271934,0.806597
0.352692,0.524911,0.210494
0.354953,0.523378,0.21015
0.350424,0.526434,0.210838
-0.040567,-0.416711,0.034699
-0.040576,-0.398306,0.025959
-0.040573,-0.40095,0.026831
-0.142472,-2.235717,0.007489
-0.157969,-2.241141,-0.018328
-0.153679,-2.242357,-0.009537
0.536911,1.277511,1.169059
0.521301,1.276276,1.143918
0.511583,1.276276,1.149334
0.485193,1.277029,1.153532
0.480207,1.276179,1.144855
0.916656,0.573916,-0.212573
0.845267,0.528648,-0.22026
0.922322,0.537127,-0.215631
0.738689,0.589422,-0.199372
0.764508,0.564876,-0.194243
0.794285,0.591048,-0.223502
0.797967,0.503442,-0.192897
0.808269,0.510687,-0.22097
0.244544,-0.412057,0.123715
0.243401,-0.417334,0.123236
0.233776,-0.402885,0.123019
-0.495687,0.543654,0.068048
-0.495548,0.534093,0.068083
-0.49586,0.53625,0.062112
-0.497251,0.543654,0.073248
-0.496597,0.539951,0.067676
-0.492042,0.993961,0.388843
-0.491868,0.992051,0.380487
-0.492417,0.98271,0.380739
-0.347813,1.276948,0.653674
-0.359238,1.277794,0.670523
-0.357441,1.277265,0.654551
-0.492197,0.586721,0.340164
-0.492167,0.588918,0.329026
-0.492177,0.594159,0.329019
-0.492143,0.577741,0.33237
-0.492786,0.57479,0.337743
-0.492752,0.582247,0.34036
-0.175459,-0.401215,0.225757
-0.175547,-0.401215,0.218494
-0.176676,-0.400717,0.222012
-0.178773,-0.400881,0.219652
-0.202256,-0.400405,0.333956
-0.200604,-0.401398,0.33338
-0.203898,-0.401274,0.332008
-0.205749,-0.400989,0.337763
-0.204402,-0.40094,0.332283
-0.206538,-0.401666,0.334012
2.418132,-0.231813,0.41899
2.415105,-0.231338,0.393495
2.415115,-0.242197,0.418772
2.414986,-0.252663,0.393445
1.771394,0.089225,-0.240657
1.771748,0.08124,-0.240774
1.703833,0.093759,-0.240688
1.70612,0.086157,-0.241381
1.706768,0.070735,-0.241605
1.70646,0.078447,-0.241498
-0.125424,-2.170487,0.927425
-0.124255,-2.173597,0.91802
-0.123084,-2.176666,0.908602
-0.190421,-2.176817,0.925849
-0.032469,-0.351289,0.094978
-0.032577,-0.35182,0.096508
-0.032361,-0.350752,0.093451
-0.032232,-0.374678,0.092315
-0.035166,-0.377524,0.092158
0.081084,1.28017,1.023579
0.082283,1.280014,1.03121
0.085516,1.279527,0.999409
0.073833,1.280858,1.032561
0.078614,1.279502,1.007839
3.545504,0.713918,1.91989
3.542632,0.731066,1.91859
3.546579,0.67873,1.920313
3.54698,0.689607,1.828504
3.535911,0.722468,1.823704
3.539269,0.726675,1.870512
3.539676,0.7057,1.825325
0.461911,0.705557,0.078486
0.46133,0.704978,0.068053
0.453073,0.702537,0.076971
0.450534,0.700878,0.072706
0.046909,1.168328,0.361766
0.045314,1.167946,0.357056
0.048323,1.167336,0.361168
0.042468,1.168328,0.363159
0.042343,1.166953,0.357886
-0.296669,-0.405525,0.043383
-0.299547,-0.40555,0.036367
-0.308491,-0.405499,0.039389
-0.308856,-0.405445,0.033991
0.367465,0.240813,0.056072
0.368369,0.239065,0.055544
0.367965,0.238837,0.046038
0.365378,0.238329,0.04262
0.36487,0.239065,0.04792
0.660437,-0.405873,0.067331
0.667075,-0.405981,0.065365
0.646398,-0.406021,0.064127
-0.001644,-0.184518,0.141902
-0.001702,-0.186108,0.140642
-0.002113,-0.186401,0.141344
-0.485964,1.052065,-0.062495
-0.485911,1.050648,-0.083948
-0.486409,1.075535,-0.062745
-0.48723,1.087232,-0.084831
-0.045593,-0.420851,0.539906
-0.060792,-0.422621,0.54168
-0.060607,-0.422443,0.538627
0.405171,0.255606,0.379116
0.407303,0.251816,0.379713
0.404093,0.257494,0.378814
0.401259,0.250687,0.377996
-0.010643,-0.15777,0.071334
-0.010929,-0.157649,0.072662
-0.01164,-0.156632,0.075953
-0.011073,-0.158266,0.073336
0.143275,1.277483,1.021053
0.14861,1.276778,1.043656
0.13324,1.277632,1.014974
0.141382,1.276785,1.013026
-0.19496,1.177903,-0.087117
-0.197349,1.172167,-0.083505
-0.200387,1.17121,-0.081159
-0.013397,0.164341,0.157991
-0.014162,0.163923,0.157061
-0.014896,0.161254,0.158434
-0.015082,0.162005,0.157718
-0.062517,-0.404263,0.449016
-0.057623,-0.40528,0.448502
-0.069632,-0.405129,0.447469
2.56337,0.558616,0.154279
2.547782,0.555636,0.101533
2.546925,0.55521,0.128133
2.421236,0.549971,0.134787
2.431742,0.552185,0.159857
2.427032,0.551521,0.109187
2.423608,0.539397,0.13464
2.434125,0.541568,0.159734
2.429409,0.540917,0.109015
0.342243,-0.232836,2.248616
0.320465,-0.241575,2.249111
0.320115,-0.259488,2.246953
0.320293,-0.250534,2.248051
0.163564,-2.258225,0.339757
0.162122,-2.262062,0.325242
0.161012,-2.262062,0.326934
0.009697,1.164967,0.363691
0.011585,1.164358,0.368409
0.007769,1.16456,0.358865
0.589497,-0.408512,0.127312
0.56779,-0.409558,0.119956
0.578627,-0.409108,0.123493
-0.151338,-0.402485,0.1694
-0.150774,-0.402485,0.167743
-0.149075,-0.402485,0.163079
-0.148491,-0.402485,0.16157
-0.155025,-0.402515,0.156746
-0.154613,-0.40274,0.172933
-0.154129,-0.40274,0.171372
-0.154461,-0.444655,0.228627
-0.15615,-0.439775,0.231409
-0.155561,-0.448447,0.23067
0.124425,1.233379,0.239648
0.124209,1.233379,0.24097
0.123556,1.231388,0.243588
0.118927,1.233882,0.242006
0.119154,1.233882,0.24074
0.118262,1.23189,0.244512
2.385614,-0.496367,0.003054
2.385634,-0.530264,-0.046474
2.383347,-0.507849,-0.046134
2.384032,-0.51894,-0.046245
-0.486063,0.801732,0.598111
-0.484624,0.799626,0.58831
-0.485921,0.794297,0.598003
-0.485863,0.794588,0.589414
-0.487998,0.791133,0.591301
3.980499,0.388399,-0.207886
3.977196,0.370468,-0.207531
3.6823,0.392375,-0.211887
3.685932,0.376397,-0.212388
-0.46943,1.270755,1.145416
-0.474907,1.271378,1.132833
-0.473298,1.270852,1.153927
0.022423,-0.453047,0.382277
0.022421,-0.453527,0.386799
0.020703,-0.453047,0.382505
0.511859,-0.405508,0.200915
0.516732,-0.40575,0.200338
0.515857,-0.40575,0.184073
0.508039,-0.406481,0.190571
0.497869,-0.405203,0.197305
0.50292,-0.405547,0.201972
0.492872,-0.405459,0.182317
0.501721,-0.405547,0.180891
0.498439,-0.406467,0.181418
0.502871,-0.406175,0.186025
0.032318,1.27649,1.146518
0.030912,1.276377,1.129601
0.012772,1.27649,1.146994
0.012212,1.275647,1.13793
-0.50362,0.210845,0.298809
-0.5042,0.226514,0.293568
-0.504057,0.197534,0.288118
-0.50412,0.200111,0.288126
-0.504509,0.208626,0.299029
-0.504893,0.195321,0.288307
0.024642,0.137041,0.13793
0.023622,0.135182,0.136456
0.024104,0.133647,0.135977
-0.241083,-0.406674,0.263816
-0.239618,-0.406514,0.262535
-0.244854,-0.406976,0.261692
2.405207,0.109406,2.126786
2.40479,0.122796,2.126498
2.404787,0.095982,2.126428
2.403528,0.082539,2.125425
0.537837,-0.400282,-0.120887
0.539247,-0.397506,-0.121908
0.536417,-0.403051,-0.119859
0.527318,-0.40257,-0.12146
0.018222,-0.124841,0.142607
0.017837,-0.125135,0.142994
0.01785,-0.125716,0.143949
0.017451,-0.125427,0.143381
0.017065,-0.125716,0.143769
0.017459,-0.126003,0.144335
1.277637,0.390185,-0.239318
1.242923,0.393471,-0.240518
1.243608,0.387406,-0.24081
-0.34259,-0.405278,0.089224
-0.339834,-0.405371,0.090649
-0.348019,-0.405166,0.094986
-0.346502,-0.405278,0.099973
-0.345228,-0.405278,0.096356
-0.804035,0.646874,1.131225
-0.812901,0.646404,1.122138
-0.818112,0.6439,1.128361
-0.830953,0.644053,1.09948
0.402871,-0.412109,0.542238
0.399446,-0.412463,0.53992
0.388691,-0.41245,0.538905
0.007874,-0.096669,0.173719
0.007472,-0.096761,0.173846
0.007267,-0.09783,0.173912
1.469723,0.673577,1.130555
1.498581,0.673569,1.126539
1.48594,0.672133,1.140044
1.476602,0.672488,1.113973
1.464392,0.675393,1.147836
1.440308,0.673034,1.133402
1.448711,0.672667,1.118253
-0.027735,-0.136889,0.135164
-0.027836,-0.137232,0.135754
-0.027937,-0.137572,0.136345
-0.028039,-0.13791,0.136937
-0.489776,1.251881,0.060326
-0.489672,1.247255,0.066202
-0.490144,1.247783,0.046877
0.190509,-0.220506,2.238498
0.190414,-0.229349,2.237521
0.147278,-0.228899,2.237143
1.012734,-0.40983,0.31655
1.02657,-0.410199,0.317305
0.953106,-0.409838,0.303172
0.222357,-0.371699,0.435459
0.218574,-0.372261,0.436125
0.221052,-0.373035,0.434492
0.212918,-0.374363,0.440326
0.217275,-0.373586,0.435145
-0.494913,0.810533,0.481251
-0.494993,0.806415,0.474985
-0.495565,0.804796,0.478958
-0.496564,0.539151,0.57435
-0.496834,0.530552,0.566323
-0.496764,0.507597,0.566326
-0.496953,0.51742,0.558274
-0.498478,0.504957,0.567719
-0.492699,0.695881,0.316578
-0.492785,0.699686,0.30582
-0.493347,0.716935,0.301407
-0.492964,0.713023,0.30584
1.248776,0.765256,1.309706
1.247291,0.748882,1.285898
1.244731,0.756031,1.283843
0.63837,-0.209075,-0.234534
0.638413,-0.2238,-0.234605
0.637646,-0.212487,-0.233966
0.661733,-0.821236,1.113997
0.632037,-0.815319,1.113257
0.646816,-0.829702,1.114007
-0.0723,0.789774,-0.242401
-0.072247,0.773682,-0.242059
-0.077163,0.775396,-0.242305
-0.148009,-0.412142,0.224803
-0.146357,-0.412759,0.220799
-0.148087,-0.412142,0.219753
-0.149091,-0.40963,0.225149
-0.151254,-0.412039,0.223099
0.47814,-0.404029,0.467837
0.496012,-0.405236,0.469096
0.474314,-0.404554,0.466211
0.469208,-0.405518,0.458042
0.470493,-0.40505,0.464587
0.053117,-0.358449,0.418287
0.051036,-0.358449,0.418833
0.048609,-0.358416,0.423587
0.050351,-0.359323,0.417425
-0.171717,-2.216954,0.37957
-0.180613,-2.206976,0.382574
-0.179764,-2.215923,0.384935
-0.004364,1.253857,2.243413
-0.004491,1.262672,2.237924
-0.004286,1.243449,2.246307
-0.051051,1.253857,2.242774
-0.030129,1.26108,2.235162
-0.051051,1.262672,2.237283
-0.030015,1.243449,2.246089
-0.051043,1.243972,2.246521
-0.030072,1.252276,2.240645
0.010293,1.167643,0.388837
0.010205,1.168031,0.378882
0.010208,1.166362,0.383661
0.006662,1.167336,0.369061
0.003186,1.167643,0.389121
0.001756,1.168344,0.384229
0.001996,1.168031,0.379197
0.003477,1.167353,0.384072
0.000494,1.167336,0.369209
0.000444,1.166703,0.374078
1.20209,0.477132,0.456145
1.199034,0.474954,0.44236
1.198608,0.469631,0.455571
-0.218799,-0.417664,0.591724
-0.2281,-0.415092,0.587379
-0.225177,-0.417175,0.591693
0.296655,-0.204102,2.240587
0.296781,-0.195191,2.24145
0.296547,-0.22202,2.239728
0.296522,-0.213009,2.239687
0.275013,-0.194715,2.239504
0.275126,-0.230699,2.239755
-0.493963,1.123245,0.850806
-0.493845,1.127724,0.836186
-0.494161,1.140429,0.819019
-0.489692,0.576902,0.120547
-0.489978,0.57993,0.109457
-0.490485,0.571784,0.10395
1.524414,0.068119,2.240971
1.425723,0.044956,2.240593
1.425576,0.055744,2.240428
1.034353,1.27394,0.39796
1.023814,1.272305,0.396601
1.015803,1.273711,0.395574
0.997338,1.273253,0.393198
0.603812,1.285313,1.484581
0.617154,1.283153,1.448421
0.612038,1.284336,1.439016
0.568521,1.285298,1.487454
0.599304,1.28365,1.444517
0.830978,-0.266409,-0.236593
0.830794,-0.270814,-0.236492
0.812693,-0.270757,-0.236989
-0.50736,-0.257913,0.414392
-0.507729,-0.257053,0.40831
-0.508072,-0.246763,0.414705
-0.508105,-0.251487,0.408471
-0.153948,-2.205881,-0.038573
-0.153037,-2.213112,-0.028863
-0.157802,-2.204557,-0.04739
-0.156997,-2.211827,-0.037667
-0.17307,1.173648,0.105812
-0.170597,1.172663,0.102442
-0.171395,1.169706,0.1045
-0.17544,1.173648,0.109487
-0.179086,1.172753,0.105894
-0.17664,1.172753,0.102143
-0.180459,1.173804,0.098223
-0.176121,1.169706,0.111843
0.322674,0.642652,0.287774
0.319426,0.643179,0.28753
0.317512,0.643689,0.280692
-0.204101,-0.402003,0.337168
-0.202237,-0.402269,0.331447
-0.207926,-0.402717,0.335923
-0.185223,1.166323,0.174134
-0.185401,1.164348,0.176172
-0.185992,1.165335,0.178052
0.494263,-0.653682,-0.074887
0.495515,-0.649674,-0.07575
0.484671,-0.644666,-0.075498
0.486961,-0.642189,-0.077124
-0.32909,1.27674,2.136739
-0.352279,1.276969,2.151889
-0.343625,1.276973,2.09746
-0.346064,1.275266,2.112823
-0.039238,-0.443303,0.192284
-0.03954,-0.441306,0.192813
-0.039423,-0.441194,0.190891
0.161112,-0.383984,0.197115
0.161686,-0.38491,0.198607
0.156854,-0.383486,0.195425
-0.248787,-0.399203,0.594753
-0.248658,-0.402491,0.594528
-0.24782,-0.40444,0.59298
-0.255915,-0.399893,0.595641
-0.267009,-0.400549,0.593667
-0.039354,-2.193867,0.758402
-0.039383,-2.197317,0.769426
-0.039419,-2.194898,0.779008
-5.4e-05,1.15872,0.339263
-0.001932,1.159192,0.334567
-0.002255,1.162206,0.344324
-0.003978,1.162701,0.339553
0.03985,0.947291,2.247713
0.06112,0.916555,2.250294
0.01819,0.926654,2.249843
0.018283,0.895169,2.250816
0.018172,0.904427,2.247807
0.018169,0.915321,2.248399
0.029498,-0.144745,0.157204
0.029253,-0.145921,0.157336
0.028399,-0.143349,0.15841
0.028151,-0.14452,0.158541
-0.484504,1.130172,0.308005
-0.485586,1.121613,0.313646
-0.488087,1.125275,0.309006
0.567229,0.757053,0.062592
0.561403,0.742671,0.063782
0.564577,0.740128,0.063155
0.536692,0.745561,0.062676
0.520555,0.739114,0.060281
0.538693,0.741525,0.062264
0.352964,1.149606,0.467605
0.35103,1.1365,0.471649
0.350652,1.150543,0.471465
0.348381,1.158974,0.470187
-0.042273,-0.319743,0.21065
-0.042457,-0.324739,0.211271
-0.043125,-0.327677,0.212178
-0.632903,0.06736,1.599867
-0.63398,0.065853,1.561915
-0.633,0.060738,1.60013
-0.635982,0.069267,1.645605
-0.634478,0.059419,1.563085
-0.080132,1.274731,1.547999
-0.080415,1.273739,1.558619
-0.08076,1.274736,1.571438
0.386351,-0.41353,0.435027
0.38471,-0.414215,0.439418
0.384334,-0.415012,0.449407
0.381914,-0.415012,0.453413
0.383061,-0.416135,0.438667
0.379408,-0.41353,0.447054
0.375219,-0.414215,0.455279
0.380287,-0.416953,0.45261
0.369209,-0.414875,0.437448
-0.322881,-0.404215,0.171231
-0.318313,-0.404058,0.161988
-0.328602,-0.403697,0.173243
0.046783,-0.36423,0.435933
0.043946,-0.361653,0.434989
0.043346,-0.36259,0.433528
-0.080365,-2.189806,0.335437
-0.079706,-2.190376,0.324556
-0.081685,-2.194796,0.334869
-0.474703,-2.150548,0.750497
-0.4752,-2.158384,0.739487
-0.471955,-2.155855,0.713021
-0.482164,-2.155011,0.759795
-0.478272,-2.153814,0.72039
-0.477499,-2.152041,0.705969
-0.480972,-2.160286,0.734994
0.173765,1.268403,0.486805
0.168356,1.249711,0.471155
0.170406,1.255194,0.478241
-0.444102,-2.148986,-0.061034
-0.442408,-2.146678,-0.080657
-0.435045,-2.148986,-0.07486
-0.446225,-2.14959,-0.07627
-0.460726,-2.148986,-0.032859
-0.451644,-2.146678,-0.066597
-0.46107,-2.15056,-0.053065
-0.450159,-2.150929,-0.05214
-0.457656,-2.150146,-0.077236
-0.450913,-2.150146,-0.087369
1.023562,1.011165,2.2429
1.024352,1.000055,2.244343
1.021466,1.021046,2.238993
0.373731,0.25859,0.100465
0.374605,0.257484,0.108929
0.371898,0.256379,0.105698
0.379602,0.259733,0.128688
0.379879,0.257484,0.128584
0.378894,0.257484,0.124584
0.378618,0.259733,0.124691
0.376817,0.257484,0.116683
0.757909,0.160256,-0.234193
0.75848,0.156404,-0.234583
0.742666,0.157934,-0.234699
-0.505641,0.110778,0.345695
-0.506106,0.113256,0.345846
-0.506093,0.108511,0.345852
-0.228855,1.279434,0.801018
-0.220504,1.278324,0.774387
-0.231653,1.278324,0.769822
-0.236157,1.279404,0.783227
-0.241409,1.279335,0.773533
0.065099,0.219817,0.143269
0.063883,0.219287,0.143831
0.063412,0.214807,0.143019
-0.087087,1.277411,1.807495
-0.086687,1.276774,1.792591
-0.065585,1.276392,1.738143
-0.065402,1.276541,1.724933
-0.121967,1.277745,1.834408
-0.12125,1.277318,1.819449
-0.103249,1.276144,1.790812
-0.101209,1.276392,1.736185
-0.117874,1.276792,1.749023
1.663505,-0.055231,2.242528
1.629261,-0.043437,2.242323
1.629141,-0.054767,2.242144
1.629447,-0.077452,2.24244
1.62899,-0.066095,2.241927
-0.021725,-0.417999,0.254965
-0.022419,-0.417967,0.254908
-0.022088,-0.417999,0.254738
3.714078,0.443233,-0.021899
3.57261,0.458052,-0.011017
3.56762,0.473274,-0.010603
3.567027,0.457671,-0.048211
3.565006,0.473274,-0.048004
3.587431,0.444022,-0.012182
3.56898,0.44206,-0.048413
-0.506918,-0.225258,0.474756
-0.507287,-0.224148,0.46775
-0.507326,-0.221324,0.467766
-0.507587,-0.263724,0.475246
-0.507237,-0.262036,0.467808
-0.507328,-0.24728,0.467828
-0.508208,-0.237415,0.475556
-0.508558,-0.223153,0.475732
-0.508222,-0.259577,0.468377
-0.294926,-0.666538,1.527064
-0.292125,-0.667564,1.592036
-0.298208,-0.667754,1.543999
-0.303257,-0.665867,1.570012
-0.307632,-0.665201,1.521373
-0.301157,-0.667956,1.559204
-0.501071,-0.10129,0.653563
-0.500729,-0.102929,0.641122
-0.501053,-0.100079,0.641424
-0.501368,-0.097227,0.641718
-0.502533,-0.11349,0.655034
0.61714,-0.26748,-0.238564
